InvoiceNo,StockCode,ProductsCategory,Quantity,InvoiceDate,UnitPrice,CustomerID,Cities,Tax 5%,Total,Gender,Payment
558472,20677,Beverages,1,17-01-2021 17:54,2.46,,Mumbai,6.903,144.963,Male,Ewallet
558473,20679,Food Grains,1,17-01-2021 17:54,12.46,,Mumbai,12.08,253.68,Female,Ewallet
558474,20696,Beverages,1,17-01-2021 17:54,3.29,,Mumbai,23.5865,495.3165,Male,Ewallet
558475,20699,Beverages,3,17-01-2021 17:54,2.46,,Mumbai,22.032,462.672,Female,Cash
558476,20717,Beverages,7,17-01-2021 17:54,0.83,,Mumbai,34.0155,714.3255,Female,Cash
558477,20727,Food Grains,4,17-01-2021 17:54,4.13,,Mumbai,15.494,325.374,Female,Cash
558478,20754,Fruits & Veggies,3,17-01-2021 17:54,4.13,,Mumbai,9.318,195.678,Female,Credit card
558479,20767,Fruits & Veggies,2,17-01-2021 17:54,4.96,,Mumbai,10.046,210.966,Female,Cash
558480,20769,Food Grains,3,17-01-2021 17:54,4.96,,Mumbai,0.8875,18.6375,Female,Cash
558481,20770,Bakery,2,17-01-2021 17:54,2.46,,Mumbai,31.09,652.89,Female,Ewallet
558482,20801,Food Grains,1,17-01-2021 17:54,2.46,,Mumbai,4.3,90.3,Male,Ewallet
558483,20832,Bakery,4,17-01-2021 17:54,0.79,,Mumbai,20.13,422.73,Female,Credit card
558484,20854,Food Grains,7,17-01-2021 17:54,1.63,,Mumbai,16.2425,341.0925,Female,Credit card
558485,20856,Bakery,1,17-01-2021 17:54,1.63,,Mumbai,4.7575,99.9075,Male,Cash
558486,20866,"Eggs, Meat & Fish",4,17-01-2021 17:54,0.83,,Mumbai,19.448,408.408,Female,Cash
558487,20867,Beverages,11,17-01-2021 17:54,0.83,,Mumbai,21.284,446.964,Female,Ewallet
558488,20868,Fruits & Veggies,2,17-01-2021 17:54,0.83,,Mumbai,15.904,333.984,Female,Cash
558489,84536A,Bakery,1,17-01-2021 17:54,0.83,,Mumbai,13.552,284.592,Male,Ewallet
558490,84569A,Beverages,1,17-01-2021 17:54,0.83,,Mumbai,19.232,403.872,Male,Credit card
558491,84580,Snacks,1,17-01-2021 17:54,4.13,,Mumbai,11.79,247.59,Male,Credit card
558492,84581,Oil & Masala,1,17-01-2021 17:54,4.13,,Mumbai,10.578,222.138,Male,Ewallet
558493,84596B,Snacks,3,17-01-2021 17:54,0.83,,Mumbai,4.768,100.128,Female,Credit card
558494,84596E,Bakery,2,17-01-2021 17:54,0.83,,Mumbai,0.5085,10.6785,Male,Cash
558495,84596F,Oil & Masala,5,17-01-2021 17:54,0.83,,Mumbai,10.3065,216.4365,Female,Cash
558496,84596G,Beverages,1,17-01-2021 17:54,0.83,,Mumbai,21.028,441.588,Female,Credit card
558497,84596J,Snacks,3,17-01-2021 17:54,0.83,,Mumbai,4.402,92.442,Female,Credit card
558498,84596L,Bakery,1,17-01-2021 17:54,0.83,,Mumbai,32.4495,681.4395,Female,Credit card
558499,84659A,Food Grains,2,17-01-2021 17:54,2.46,,Mumbai,6.192,130.032,Male,Credit card
558500,84748,Bakery,3,17-01-2021 17:54,2.46,,Mumbai,32.475,681.975,Male,Cash
558501,84849B,Beverages,1,17-01-2021 17:54,3.29,,Mumbai,37.11,779.31,Female,Credit card
558502,84870B,Oil & Masala,1,17-01-2021 17:54,2.46,,Mumbai,4.224,88.704,Male,Cash
558503,84870C,Bakery,1,17-01-2021 17:54,2.46,,Mumbai,12.514,262.794,Male,Cash
558504,84913A,Fruits & Veggies,1,17-01-2021 17:54,3.29,,Mumbai,4.74,99.54,Female,Cash
558505,47566,Bakery,2,17-01-2021 17:54,8.29,,Mumbai,4.565,95.865,Male,Ewallet
558506,47566B,"Eggs, Meat & Fish",1,17-01-2021 17:54,8.29,,Mumbai,14.2555,299.3655,Female,Ewallet
558507,47585A,Oil & Masala,3,17-01-2021 17:54,4.13,,Mumbai,2.619,54.999,Male,Cash
558508,47591B,Fruits & Veggies,2,17-01-2021 17:54,1.63,,Mumbai,9.635,202.335,Male,Ewallet
558509,47594A,"Eggs, Meat & Fish",4,17-01-2021 17:54,1.63,,Mumbai,13.389,281.169,Male,Credit card
558510,47594B,Oil & Masala,1,17-01-2021 17:54,1.63,,Mumbai,27.935,586.635,Male,Cash
558511,47599A,Snacks,1,17-01-2021 17:54,4.13,,Mumbai,8.766,184.086,Female,Ewallet
558512,70006,Snacks,1,17-01-2021 17:54,1.63,,Mumbai,7.791,163.611,Male,Cash
558513,72351A,Oil & Masala,1,17-01-2021 17:54,4.13,,Mumbai,3.015,63.315,Male,Cash
558514,72817,Fruits & Veggies,1,17-01-2021 17:54,1.63,,Mumbai,3.947,82.887,Female,Credit card
558515,79144C,Beverages,1,17-01-2021 17:54,0.83,,Mumbai,1.487,31.227,Female,Credit card
558516,82482,"Eggs, Meat & Fish",2,17-01-2021 17:54,4.96,,Mumbai,1.066,22.386,Male,Cash
558517,82484,Beverages,1,17-01-2021 17:54,13.29,,Mumbai,14.067,295.407,Male,Credit card
558518,82580,Bakery,1,17-01-2021 17:54,1.25,,Mumbai,3.663,76.923,Male,Ewallet
558519,82613B,Bakery,3,17-01-2021 17:54,0.83,,Mumbai,1.119,23.499,Female,Credit card
558520,82613C,Bakery,8,17-01-2021 17:54,0.83,,Mumbai,32.796,688.716,Female,Cash
558521,82613D,Oil & Masala,9,17-01-2021 17:54,0.83,,Mumbai,29.73,624.33,Female,Cash
558522,84012,Bakery,3,17-01-2021 17:54,1.63,,Mumbai,3.705,77.805,Male,Cash
558523,84029E,Fruits & Veggies,1,17-01-2021 17:54,3.75,,Mumbai,9.848,206.808,Female,Ewallet
558524,84031A,Food Grains,3,17-01-2021 17:54,4.13,,Mumbai,18.6165,390.9465,Male,Ewallet
558525,84032A,Snacks,1,17-01-2021 17:54,3.29,,Mumbai,26.395,554.295,Female,Ewallet
558526,84086C,Fruits & Veggies,2,17-01-2021 17:54,2.46,,Mumbai,23.9875,503.7375,Female,Ewallet
558527,22728,"Eggs, Meat & Fish",1,17-01-2021 17:54,7.46,,Mumbai,16.4295,345.0195,Female,Cash
558528,22735,Fruits & Veggies,2,17-01-2021 17:54,3.29,,Mumbai,8.448,177.408,Male,Cash
558529,22736,Fruits & Veggies,2,17-01-2021 17:54,3.29,,Mumbai,5.662,118.902,Female,Cash
558530,22737,Bakery,2,17-01-2021 17:54,3.29,,Mumbai,17.277,362.817,Male,Cash
558531,22738,Food Grains,2,17-01-2021 17:54,3.29,,Mumbai,21.4335,450.1035,Female,Cash
558532,22739,Oil & Masala,2,17-01-2021 17:54,3.29,,Mumbai,4.3135,90.5835,Female,Ewallet
558533,22740,Snacks,3,17-01-2021 17:54,1.63,,Mumbai,1.276,26.796,Male,Ewallet
558534,22766,Oil & Masala,2,17-01-2021 17:54,5.79,,Mumbai,5.076,106.596,Female,Credit card
558535,22767,Fruits & Veggies,1,17-01-2021 17:54,19.96,,Mumbai,17.8745,375.3645,Female,Cash
558536,22788,Oil & Masala,1,17-01-2021 17:54,19.96,,Mumbai,11.9385,250.7085,Female,Cash
558537,22814,Snacks,1,17-01-2021 17:54,0.83,,Mumbai,5.0715,106.5015,Male,Ewallet
558538,22815,Fruits & Veggies,2,17-01-2021 17:54,0.83,,Mumbai,36.212,760.452,Male,Credit card
558539,22817,Snacks,17,17-01-2021 17:54,0.42,,Mumbai,6.282,131.922,Female,Ewallet
558540,22819,Bakery,6,17-01-2021 17:54,0.42,,Mumbai,3.6465,76.5765,Male,Credit card
558541,22834,Food Grains,3,17-01-2021 17:54,1.63,,Mumbai,12.918,271.278,Male,Ewallet
558542,22900,Fruits & Veggies,1,17-01-2021 17:54,5.79,,Mumbai,8.687,182.427,Male,Credit card
558543,22907,Snacks,1,17-01-2021 17:54,1.63,,Mumbai,2.825,59.325,Male,Ewallet
558544,22911,Oil & Masala,2,17-01-2021 17:54,5.79,,Mumbai,10.715,225.015,Female,Cash
558545,22960,Bakery,1,17-01-2021 17:54,8.29,,Mumbai,26.718,561.078,Male,Cash
558546,22964,Beverages,1,17-01-2021 17:54,4.13,,Mumbai,4.658,97.818,Male,Credit card
558547,35646,Bakery,2,17-01-2021 17:54,2.46,,Mumbai,26.104,548.184,Male,Ewallet
558548,35648,Bakery,2,17-01-2021 17:54,1.63,,Mumbai,2.6175,54.9675,Male,Cash
558549,35651,Fruits & Veggies,5,17-01-2021 17:54,3.29,,Mumbai,1.9875,41.7375,Male,Cash
558550,35961,Oil & Masala,1,17-01-2021 17:54,1.63,,Mumbai,36.008,756.168,Female,Credit card
558551,37342,Food Grains,4,17-01-2021 17:54,2.46,,Mumbai,4.84,101.64,Female,Ewallet
558552,47310M,Bakery,3,17-01-2021 17:54,1.63,,Mumbai,16.605,348.705,Female,Ewallet
558553,22473,Oil & Masala,1,17-01-2021 17:54,4.13,,Mumbai,4.072,85.512,Female,Credit card
558554,22507,Food Grains,1,17-01-2021 17:54,10.79,,Mumbai,15.995,335.895,Male,Credit card
558555,22508,Oil & Masala,2,17-01-2021 17:54,7.46,,Mumbai,10.326,216.846,Female,Ewallet
558556,22558,"Eggs, Meat & Fish",2,17-01-2021 17:54,2.46,,Mumbai,8.334,175.014,Female,Cash
558557,22570,"Eggs, Meat & Fish",2,17-01-2021 17:54,7.46,,Mumbai,15.953,335.013,Male,Cash
558558,22571,Oil & Masala,1,17-01-2021 17:54,1.63,,Mumbai,4.395,92.295,Male,Ewallet
558559,22572,Fruits & Veggies,1,17-01-2021 17:54,1.63,,Mumbai,36.735,771.435,Female,Ewallet
558560,22574,Bakery,1,17-01-2021 17:54,1.63,,Mumbai,4.876,102.396,Female,Ewallet
558561,22585,Food Grains,2,17-01-2021 17:54,2.46,,Mumbai,38.46,807.66,Male,Ewallet
558562,22597,Oil & Masala,1,17-01-2021 17:54,1.63,,Mumbai,20.915,439.215,Female,Cash
558563,22616,Bakery,5,17-01-2021 17:54,0.83,,Mumbai,23.164,486.444,Female,Cash
558564,22625,Oil & Masala,1,17-01-2021 17:54,16.63,,Mumbai,23.1225,485.5725,Female,Credit card
558565,22627,Fruits & Veggies,1,17-01-2021 17:54,16.63,,Mumbai,7.095,148.995,Male,Cash
558566,22628,Snacks,7,17-01-2021 17:54,4.13,,Mumbai,15.135,317.835,Male,Credit card
558567,22630,Beverages,4,17-01-2021 17:54,4.13,,Mumbai,39.664,832.944,Male,Credit card
558568,22636,Beverages,1,17-01-2021 17:54,16.63,,Mumbai,21.259,446.439,Male,Ewallet
558569,22638,"Eggs, Meat & Fish",4,17-01-2021 17:54,1.63,,Mumbai,14.181,297.801,Female,Cash
558570,22643,Snacks,4,17-01-2021 17:54,1.63,,Mumbai,29.96,629.16,Male,Cash
558571,22659,Oil & Masala,1,17-01-2021 17:54,4.13,,Mumbai,15.768,331.128,Male,Ewallet
558572,22666,Beverages,1,17-01-2021 17:54,5.79,,Mumbai,20.178,423.738,Female,Credit card
558573,22697,Bakery,1,17-01-2021 17:54,5.79,,Mumbai,9.194,193.074,Male,Ewallet
558574,22716,Beverages,1,17-01-2021 17:54,0.83,,Mumbai,6.9325,145.5825,Female,Credit card
558575,22343,Oil & Masala,2,17-01-2021 17:54,0.42,,Mumbai,4.0355,84.7455,Male,Cash
558576,22344,Beverages,2,17-01-2021 17:54,0.42,,Mumbai,5.832,122.472,Female,Ewallet
558577,22345,Bakery,2,17-01-2021 17:54,0.42,,Mumbai,15.676,329.196,Female,Cash
558578,22346,Snacks,2,17-01-2021 17:54,0.42,,Mumbai,42.305,888.405,Male,Credit card
558579,22355,"Eggs, Meat & Fish",4,17-01-2021 17:54,1.63,,Mumbai,20.72,435.12,Female,Credit card
558580,22356,"Eggs, Meat & Fish",2,17-01-2021 17:54,1.63,,Mumbai,7.954,167.034,Female,Ewallet
558581,22365,"Eggs, Meat & Fish",1,17-01-2021 17:54,14.13,,Mumbai,24.505,514.605,Female,Credit card
558582,22374,Beverages,2,17-01-2021 17:54,4.13,,Mumbai,4.3725,91.8225,Female,Credit card
558583,22377,Bakery,4,17-01-2021 17:54,1.63,,Mumbai,11.226,235.746,Female,Ewallet
558584,22378,"Eggs, Meat & Fish",11,17-01-2021 17:54,1.63,,Mumbai,37.248,782.208,Female,Cash
558585,22381,Beverages,2,17-01-2021 17:54,4.13,,Mumbai,20.536,431.256,Male,Ewallet
558586,22382,Snacks,4,17-01-2021 17:54,4.13,,Mumbai,14.94,313.74,Female,Cash
558587,22383,"Eggs, Meat & Fish",5,17-01-2021 17:54,4.13,,Mumbai,10.647,223.587,Female,Cash
558588,22384,"Eggs, Meat & Fish",1,17-01-2021 17:54,4.13,,Mumbai,2.1425,44.9925,Male,Credit card
558589,22386,Oil & Masala,1,17-01-2021 17:54,4.13,,Mumbai,18.934,397.614,Female,Cash
558590,22403,Food Grains,4,17-01-2021 17:54,0.83,,Mumbai,10.3455,217.2555,Male,Ewallet
558591,22418,Beverages,1,17-01-2021 17:54,1.63,,Mumbai,3.939,82.719,Female,Ewallet
558592,22423,Beverages,7,17-01-2021 17:54,12.75,,Mumbai,16.1055,338.2155,Female,Credit card
558593,22438,Beverages,3,17-01-2021 17:54,1.63,,Mumbai,4.911,103.131,Female,Cash
558594,22445,Fruits & Veggies,4,17-01-2021 17:54,2.46,,Mumbai,1.273,26.733,Female,Credit card
558595,22446,Bakery,7,17-01-2021 17:54,2.46,,Mumbai,29.099,611.079,Female,Credit card
558596,22447,Fruits & Veggies,5,17-01-2021 17:54,2.46,,Mumbai,10.566,221.886,Female,Ewallet
558597,22452,Snacks,7,17-01-2021 17:54,1.63,,Mumbai,2.756,57.876,Female,Ewallet
558598,22453,Fruits & Veggies,1,17-01-2021 17:54,1.63,,Mumbai,4.4155,92.7255,Male,Credit card
558599,22456,Fruits & Veggies,1,17-01-2021 17:54,9.96,,Mumbai,17.829,374.409,Female,Credit card
558600,22210,Beverages,3,17-01-2021 17:54,1.63,,Mumbai,39.7125,833.9625,Female,Credit card
558601,22211,Oil & Masala,4,17-01-2021 17:54,1.63,,Mumbai,2.531,53.151,Male,Ewallet
558602,22212,Bakery,4,17-01-2021 17:54,4.13,,Mumbai,29.976,629.496,Male,Ewallet
558603,22216,Food Grains,5,17-01-2021 17:54,0.79,,Mumbai,8.335,175.035,Female,Credit card
558604,22222,Food Grains,6,17-01-2021 17:54,4.13,,Mumbai,37.22,781.62,Female,Ewallet
558605,22223,Fruits & Veggies,1,17-01-2021 17:54,4.13,,Mumbai,22.428,470.988,Male,Ewallet
558606,22241,Beverages,1,17-01-2021 17:54,2.46,,Mumbai,18.945,397.845,Female,Ewallet
558607,22247,Beverages,9,17-01-2021 17:54,0.79,,Mumbai,12.858,270.018,Male,Ewallet
558608,22248,Snacks,3,17-01-2021 17:54,0.79,,Mumbai,27.6115,579.8415,Female,Ewallet
558609,22249,"Eggs, Meat & Fish",6,17-01-2021 17:54,0.79,,Mumbai,22.37,469.77,Female,Cash
558610,22257,Snacks,2,17-01-2021 17:54,0.83,,Mumbai,13.8135,290.0835,Female,Cash
558611,22258,Fruits & Veggies,16,17-01-2021 17:54,0.83,,Mumbai,17.187,360.927,Female,Ewallet
558612,22259,Snacks,3,17-01-2021 17:54,0.83,,Mumbai,13.304,279.384,Male,Ewallet
558613,22260,Oil & Masala,1,17-01-2021 17:54,1.63,,Mumbai,44.919,943.299,Male,Cash
558614,22264,Fruits & Veggies,15,17-01-2021 17:54,0.79,,Mumbai,22.84,479.64,Female,Ewallet
558615,22269,Snacks,1,17-01-2021 17:54,2.46,,Mumbai,12.6975,266.6475,Male,Credit card
558616,22279,Snacks,6,17-01-2021 17:54,0.83,,Mumbai,3.528,74.088,Male,Cash
558617,22280,Fruits & Veggies,4,17-01-2021 17:54,0.83,,Mumbai,32.858,690.018,Female,Credit card
558618,22307,Food Grains,1,17-01-2021 17:54,8.29,,Mumbai,8.425,176.925,Male,Credit card
558619,22308,Beverages,1,17-01-2021 17:54,4.96,,Mumbai,2.689,56.469,Male,Ewallet
558620,22317,Food Grains,2,17-01-2021 17:54,2.46,,Mumbai,8.9525,188.0025,Male,Ewallet
558621,22322,Snacks,17,17-01-2021 17:54,0.79,,Mumbai,10.572,222.012,Female,Ewallet
558622,22324,Bakery,1,17-01-2021 17:54,4.13,,Mumbai,5.9865,125.7165,Male,Ewallet
558623,22325,Bakery,1,17-01-2021 17:54,3.29,,Mumbai,3.285,68.985,Female,Ewallet
558624,22335,Fruits & Veggies,1,17-01-2021 17:54,1.25,,Mumbai,12.57,263.97,Female,Ewallet
558625,21832,Bakery,1,17-01-2021 17:54,3.29,,Mumbai,4.208,88.368,Female,Cash
558626,21846,"Eggs, Meat & Fish",8,17-01-2021 17:54,1.63,,Mumbai,19.773,415.233,Male,Cash
558627,21847,Snacks,2,17-01-2021 17:54,1.63,,Mumbai,14.8995,312.8895,Female,Cash
558628,21849,Fruits & Veggies,3,17-01-2021 17:54,1.63,,Mumbai,22.7205,477.1305,Male,Cash
558629,21850,Snacks,21,17-01-2021 17:54,1.63,,Mumbai,13.806,289.926,Male,Cash
558630,21851,"Eggs, Meat & Fish",27,17-01-2021 17:54,1.63,,Mumbai,7.9,165.9,Female,Cash
558631,21876,Fruits & Veggies,1,17-01-2021 17:54,1.63,,Mumbai,44.397,932.337,Female,Cash
558632,21879,Snacks,1,17-01-2021 17:54,0.42,,Mumbai,4.599,96.579,Male,Cash
558633,21883,Beverages,3,17-01-2021 17:54,0.42,,Mumbai,2.089,43.869,Male,Cash
558634,21884,Snacks,3,17-01-2021 17:54,0.42,,Mumbai,0.775,16.275,Female,Credit card
558635,22029,Beverages,4,17-01-2021 17:54,0.83,,Mumbai,14.523,304.983,Male,Cash
558636,22031,Food Grains,5,17-01-2021 17:54,0.42,,Mumbai,3.333,69.993,Male,Credit card
558637,22032,Fruits & Veggies,1,17-01-2021 17:54,0.42,,Mumbai,3.827,80.367,Female,Credit card
558638,22043,Oil & Masala,2,17-01-2021 17:54,0.42,,Mumbai,14.985,314.685,Female,Ewallet
558639,22055,Bakery,1,17-01-2021 17:54,3.29,,Mumbai,12.1515,255.1815,Male,Credit card
558640,22065,"Eggs, Meat & Fish",1,17-01-2021 17:54,3.29,,Mumbai,2.37,49.77,Female,Cash
558641,22070,Food Grains,1,17-01-2021 17:54,3.29,,Mumbai,8.6225,181.0725,Female,Credit card
558642,22071,Beverages,1,17-01-2021 17:54,3.29,,Mumbai,42.315,888.615,Female,Credit card
558643,22074,Bakery,10,17-01-2021 17:54,0.83,,Mumbai,12.9185,271.2885,Male,Ewallet
558644,22078,Snacks,1,17-01-2021 17:54,4.13,,Mumbai,30.478,640.038,Male,Cash
558645,22086,Food Grains,1,17-01-2021 17:54,5.79,,Mumbai,12.012,252.252,Male,Cash
558646,21889,Beverages,1,17-01-2021 17:54,2.46,,Mumbai,8.613,180.873,Male,Cash
558647,22110,Bakery,11,17-01-2021 17:54,3.29,,Mumbai,4.992,104.832,Male,Credit card
558648,21908,Fruits & Veggies,6,17-01-2021 17:54,4.13,,Mumbai,14.932,313.572,Female,Cash
558649,21912,Oil & Masala,2,17-01-2021 17:54,7.46,,Mumbai,7.98,167.58,Male,Ewallet
558650,21913,"Eggs, Meat & Fish",1,17-01-2021 17:54,3.29,,Mumbai,1.2725,26.7225,Female,Credit card
558651,21928,Beverages,1,17-01-2021 17:54,4.13,,Mumbai,3.3885,71.1585,Female,Credit card
558652,21929,Bakery,2,17-01-2021 17:54,4.13,,Mumbai,11.918,250.278,Male,Cash
558653,21934,"Eggs, Meat & Fish",2,17-01-2021 17:54,1.63,,Mumbai,11.63,244.23,Male,Cash
558654,21935,"Eggs, Meat & Fish",3,17-01-2021 17:54,1.63,,Mumbai,43.866,921.186,Female,Ewallet
558655,21936,Snacks,1,17-01-2021 17:54,5.79,,Mumbai,34.986,734.706,Male,Cash
558656,21944,Oil & Masala,1,17-01-2021 17:54,1.63,,Mumbai,33.7295,708.3195,Male,Cash
558657,21945,Beverages,1,17-01-2021 17:54,1.63,,Mumbai,15.9275,334.4775,Female,Ewallet
558658,21946,Snacks,1,17-01-2021 17:54,1.63,,Mumbai,1.476,30.996,Female,Ewallet
558659,22134,"Eggs, Meat & Fish",4,17-01-2021 17:54,0.42,,Mumbai,24.8,520.8,Male,Credit card
558660,22135,Snacks,6,17-01-2021 17:54,0.42,,Mumbai,41.17,864.57,Male,Ewallet
558661,22149,"Eggs, Meat & Fish",2,17-01-2021 17:54,4.13,,Mumbai,30.148,633.108,Male,Credit card
558662,22150,Food Grains,1,17-01-2021 17:54,4.13,,Mumbai,14.14,296.94,Female,Credit card
558663,22161,Snacks,1,17-01-2021 17:54,0.79,,Mumbai,38.3,804.3,Female,Ewallet
558664,22162,Beverages,1,17-01-2021 17:54,3.29,,Mumbai,5.803,121.863,Male,Ewallet
558665,22165,Bakery,2,17-01-2021 17:54,10.79,,Mumbai,8.745,183.645,Male,Ewallet
558666,22183,Fruits & Veggies,3,17-01-2021 17:54,5.79,,Mumbai,3.0475,63.9975,Female,Ewallet
558667,22184,Bakery,1,17-01-2021 17:54,8.29,,Mumbai,2.0175,42.3675,Male,Ewallet
558668,22194,Snacks,1,17-01-2021 17:54,8.29,,Mumbai,48.69,1022.49,Female,Ewallet
558669,22197,Beverages,1,17-01-2021 17:54,1.63,,Mumbai,1.592,33.432,Male,Cash
558670,22198,Fruits & Veggies,2,17-01-2021 17:54,1.65,,Mumbai,3.291,69.111,Male,Cash
558671,22200,Fruits & Veggies,1,17-01-2021 17:54,8.29,,Mumbai,30.919,649.299,Female,Cash
558672,22201,Fruits & Veggies,1,17-01-2021 17:54,3.29,,Mumbai,14.9,345.9,Female,Cash
558673,22202,Snacks,1,17-01-2021 17:54,7.46,,Mumbai,24.8,67.9,Female,Cash
558674,22204,Snacks,3,17-01-2021 17:54,3.29,,Mumbai,30,234.9,Female,Cash
558675,22208,Fruits & Veggies,7,17-01-2021 17:54,1.63,,Mumbai,26.1415,548.9715,Female,Ewallet
558676,21947,Oil & Masala,2,17-01-2021 17:54,1.25,,Mumbai,3.82,80.22,Female,Cash
558677,20819,"Eggs, Meat & Fish",1,17-01-2021 17:57,2.46,,Mumbai,16.2155,340.5255,Male,Credit card
558678,22170,Snacks,1,17-01-2021 17:57,13.29,,Mumbai,23.288,489.048,Male,Ewallet
558679,22248,Beverages,4,17-01-2021 17:57,0.79,,Mumbai,30.2085,634.3785,Male,Ewallet
558680,22171,Beverages,1,17-01-2021 17:57,16.63,,Mumbai,29.8865,627.6165,Male,Ewallet
558681,22182,Food Grains,1,17-01-2021 17:57,4.13,,Mumbai,20.652,433.692,Female,Ewallet
558682,22183,Snacks,1,17-01-2021 17:57,5.79,,Mumbai,36.78,772.38,Female,Ewallet
558683,22184,Fruits & Veggies,3,17-01-2021 17:57,8.29,,Mumbai,3.626,76.146,Female,Credit card
558684,22194,Food Grains,1,17-01-2021 17:57,8.29,,Mumbai,8.226,172.746,Female,Credit card
558685,22197,Food Grains,1,17-01-2021 17:57,1.63,,Mumbai,2.896,60.816,Female,Ewallet
558686,22201,Oil & Masala,1,17-01-2021 17:57,3.29,,Mumbai,5.102,107.142,Male,Cash
558687,20832,Oil & Masala,4,17-01-2021 17:57,0.79,,Mumbai,11.7375,246.4875,Female,Ewallet
558688,20856,Food Grains,3,17-01-2021 17:57,1.63,,Mumbai,21.595,453.495,Male,Ewallet
558689,20866,Snacks,5,17-01-2021 17:57,0.83,,Mumbai,35.69,749.49,Female,Cash
558690,20867,"Eggs, Meat & Fish",6,17-01-2021 17:57,0.83,,Mumbai,28.116,590.436,Female,Cash
558691,20972,Fruits & Veggies,2,17-01-2021 17:57,2.46,,Mumbai,24.1255,506.6355,Female,Credit card
558692,20996,Oil & Masala,1,17-01-2021 17:57,0.83,,Mumbai,21.783,457.443,Male,Credit card
558693,21012,Oil & Masala,2,17-01-2021 17:57,2.46,,Mumbai,8.2005,172.2105,Male,Credit card
558694,21025,Bakery,3,17-01-2021 17:57,0.83,,Mumbai,4.03,84.63,Female,Ewallet
558695,21026,Beverages,3,17-01-2021 17:57,0.83,,Mumbai,21.51,451.71,Male,Ewallet
558696,21027,"Eggs, Meat & Fish",1,17-01-2021 17:57,0.83,,Mumbai,13.197,277.137,Male,Ewallet
558697,21028,Beverages,2,17-01-2021 17:57,0.83,,Mumbai,3.32,69.72,Male,Credit card
558698,21030,Oil & Masala,1,17-01-2021 17:57,0.83,,Mumbai,8.64,181.44,Male,Ewallet
558699,21031,Fruits & Veggies,1,17-01-2021 17:57,0.83,,Mumbai,13.2945,279.1845,Male,Ewallet
558700,22204,Food Grains,1,17-01-2021 17:57,3.29,,Mumbai,21.036,441.756,Female,Credit card
558701,22335,Beverages,1,17-01-2021 17:57,1.25,,Mumbai,1.676,35.196,Male,Cash
558702,21033,Snacks,9,17-01-2021 17:57,2.46,,Mumbai,8.767,184.107,Female,Credit card
558703,21043,Food Grains,1,17-01-2021 17:57,4.13,,Mumbai,22.09,463.89,Female,Cash
558704,21051,Oil & Masala,1,17-01-2021 17:57,1.63,,Mumbai,11.2005,235.2105,Male,Cash
558705,21078,Oil & Masala,7,17-01-2021 17:57,1.63,,Mumbai,23.5325,494.1825,Male,Credit card
558706,21098,Snacks,2,17-01-2021 17:57,2.46,,Mumbai,35.1315,737.7615,Male,Cash
558707,21109,Oil & Masala,1,17-01-2021 17:57,4.13,,Mumbai,33.512,703.752,Male,Cash
558708,21110,"Eggs, Meat & Fish",3,17-01-2021 17:57,4.13,,Mumbai,9.658,202.818,Male,Credit card
558709,21111,Food Grains,7,17-01-2021 17:57,2.46,,Mumbai,19.884,417.564,Female,Ewallet
558710,21112,Food Grains,2,17-01-2021 17:57,2.46,,Mumbai,3.406,71.526,Female,Ewallet
558711,21195,Food Grains,10,17-01-2021 17:57,1.63,,Mumbai,15.655,328.755,Male,Ewallet
558712,21216,Fruits & Veggies,1,17-01-2021 17:57,10.79,,Mumbai,27.396,575.316,Female,Ewallet
558713,21220,"Eggs, Meat & Fish",2,17-01-2021 17:57,0.83,,Mumbai,21.968,461.328,Female,Ewallet
558714,21222,"Eggs, Meat & Fish",1,17-01-2021 17:57,0.83,,Mumbai,12.048,253.008,Male,Cash
558715,21239,Food Grains,2,17-01-2021 17:57,1.63,,Mumbai,4.336,91.056,Female,Ewallet
558716,21240,Bakery,2,17-01-2021 17:57,1.63,,Mumbai,5.611,117.831,Male,Cash
558717,21243,Bakery,2,17-01-2021 17:57,3.29,,Mumbai,20.736,435.456,Female,Cash
558718,21244,Fruits & Veggies,2,17-01-2021 17:57,3.29,,Mumbai,39.48,829.08,Female,Cash
558719,21245,Oil & Masala,2,17-01-2021 17:57,3.29,,Mumbai,1.537,32.277,Male,Cash
558720,22374,Bakery,1,17-01-2021 17:57,4.13,,Mumbai,18.792,394.632,Female,Cash
558721,22403,"Eggs, Meat & Fish",4,17-01-2021 17:57,0.83,,Mumbai,25.5105,535.7205,Male,Credit card
558722,21270,Bakery,2,17-01-2021 17:57,8.29,,Mumbai,9.0045,189.0945,Female,Ewallet
558723,21314,Oil & Masala,1,17-01-2021 17:57,4.13,,Mumbai,5.679,119.259,Male,Credit card
558724,21319,Snacks,2,17-01-2021 17:57,3.29,,Mumbai,41.315,867.615,Female,Ewallet
558725,21361,Oil & Masala,1,17-01-2021 17:57,24.96,,Mumbai,31.99,671.79,Male,Cash
558726,21365,Bakery,2,17-01-2021 17:57,5.79,,Mumbai,11.1475,234.0975,Female,Cash
558727,21385,Beverages,1,17-01-2021 17:57,1.63,,Mumbai,3.574,75.054,Female,Ewallet
558728,21494,Bakery,2,17-01-2021 17:57,1.63,,Mumbai,0.7715,16.2015,Male,Credit card
558729,21508,Fruits & Veggies,2,17-01-2021 17:57,0.83,,Mumbai,1.616,33.936,Male,Ewallet
