InvoiceNo,StockCode,ProductsCategory,Quantity,InvoiceDate,UnitPrice,CustomerID,Cities,Tax 5%,Total,Gender,Payment
618062,22561,Cakes,12,15-03-2021 14:32,1.65,14156,Hyderabad,35.42,743.82,Female,Ewallet
618063,21889,Health Drinks,12,15-03-2021 14:32,1.25,14156,Hyderabad,5.567,116.907,Male,Ewallet
618064,22777,Soft Drinks,-25,15-03-2021 14:33,0,,Mumbai,29.008,609.168,Female,Credit card
618065,21733,Health Drinks,6,15-03-2021 14:36,2.95,16782,Mumbai,3.0125,63.2625,Male,Ewallet
618066,85123A,Cakes,6,15-03-2021 14:36,2.95,16782,Mumbai,8.712,182.952,Male,Ewallet
618067,20727,Mutton,10,15-03-2021 14:36,1.65,16782,Mumbai,21.063,442.323,Male,Cash
618068,21558,Noodles,6,15-03-2021 14:36,2.55,16782,Mumbai,1.6815,35.3115,Male,Cash
618069,22776,Edible Oil & Ghee,1,15-03-2021 14:36,9.95,16782,Mumbai,1.549,32.529,Female,Cash
618070,21756,Noodles,3,15-03-2021 14:36,5.95,16782,Mumbai,12.37,259.77,Male,Cash
618071,22998,Edible Oil & Ghee,1,15-03-2021 14:36,0.42,,Mumbai,18.915,397.215,Male,Ewallet
618072,21288,Atta & Flour,1,15-03-2021 14:36,2.95,,Mumbai,16.743,351.603,Female,Cash
618073,90022,Fresh Vegetables,1,15-03-2021 14:36,3.75,,Mumbai,36.39,764.19,Male,Cash
618074,22504,Rice,-1,15-03-2021 14:41,29.95,16061,Mumbai,16.794,352.674,Male,Ewallet
618075,22692,Organic Vegetables,2,15-03-2021 15:06,7.95,15867,Mumbai,12.036,252.756,Male,Credit card
618076,21523,Fresh Vegetables,2,15-03-2021 15:06,7.95,15867,Mumbai,2.3535,49.4235,Female,Credit card
618077,22690,Breads & Buns,2,15-03-2021 15:06,7.95,15867,Mumbai,4.9845,104.6745,Female,Credit card
618078,48116,Edible Oil & Ghee,2,15-03-2021 15:06,7.95,15867,Mumbai,13.2225,277.6725,Female,Ewallet
618079,48173C,Health Drinks,2,15-03-2021 15:06,7.95,15867,Mumbai,6.9825,146.6325,Female,Cash
618080,48138,Fresh Fruits,2,15-03-2021 15:06,7.95,15867,Mumbai,2.7725,58.2225,Male,Credit card
618081,21955,Organic Fruits,2,15-03-2021 15:06,7.95,15867,Mumbai,6.4455,135.3555,Female,Cash
618082,22660,Spices,2,15-03-2021 15:06,7.95,15867,Mumbai,5.999,125.979,Male,Credit card
618083,84879,Soft Drinks,11,15-03-2021 15:06,1.69,15867,Mumbai,17.625,370.125,Female,Credit card
618084,22966,Mutton,2,15-03-2021 15:06,1.25,15867,Mumbai,43.55,914.55,Female,Credit card
618085,84378,Rice,3,15-03-2021 15:06,1.25,15867,Mumbai,9.88,207.48,Female,Cash
618086,84380,Organic Vegetables,3,15-03-2021 15:06,1.25,15867,Mumbai,9.726,204.246,Female,Ewallet
618087,21669,Organic Staples,6,15-03-2021 15:06,1.25,15867,Mumbai,8.661,181.881,Male,Ewallet
618088,20802,Cakes,36,15-03-2021 15:06,1.45,15867,Mumbai,3.594,75.474,Female,Ewallet
618089,79321,Edible Oil & Ghee,72,15-03-2021 15:14,0,,Mumbai,14.313,300.573,Female,Ewallet
618090,22725,Organic Vegetables,4,15-03-2021 15:31,3.75,14735,Mumbai,4.062,85.302,Female,Credit card
618091,22729,Soft Drinks,4,15-03-2021 15:31,3.75,14735,Mumbai,28.02,588.42,Male,Ewallet
618092,22728,Rice,4,15-03-2021 15:31,3.75,14735,Mumbai,9.34,196.14,Male,Cash
618093,22726,Organic Staples,4,15-03-2021 15:31,3.75,14735,Mumbai,11.0115,231.2415,Female,Ewallet
618094,23126,Rice,4,15-03-2021 15:31,4.95,14735,Mumbai,13.456,282.576,Male,Credit card
618095,23127,Health Drinks,4,15-03-2021 15:31,4.95,14735,Mumbai,22.74,477.54,Female,Credit card
618096,23128,Cookies,4,15-03-2021 15:31,4.95,14735,Mumbai,8.377,175.917,Male,Cash
618097,21928,Cookies,10,15-03-2021 15:31,1.95,14735,Mumbai,22.428,470.988,Female,Credit card
618098,22241,Soft Drinks,12,15-03-2021 15:31,1.25,14735,Mumbai,14.694,308.574,Female,Cash
618099,22021,Masalas,6,15-03-2021 15:31,1.65,14735,Mumbai,29.475,618.975,Male,Ewallet
618100,22730,Breads & Buns,4,15-03-2021 15:31,3.75,14735,Mumbai,14.55,305.55,Male,Ewallet
618101,22980,Eggs,12,15-03-2021 15:31,1.65,14735,Mumbai,1.974,41.454,Female,Cash
618102,22982,Eggs,12,15-03-2021 15:31,1.25,14735,Mumbai,1.7405,36.5505,Female,Credit card
618103,22978,Chocolates,6,15-03-2021 15:31,3.75,14735,Mumbai,14.796,310.716,Female,Ewallet
618104,22992,Chicken,12,15-03-2021 15:33,1.95,14735,Mumbai,2.148,45.108,Male,Ewallet
618105,22991,Rice,12,15-03-2021 15:33,1.95,14735,Mumbai,6.924,145.404,Female,Ewallet
618106,22978,Noodles,6,15-03-2021 15:33,3.75,14735,Mumbai,4.91,103.11,Female,Credit card
618107,22980,Masalas,12,15-03-2021 15:33,1.65,14735,Mumbai,6.483,136.143,Female,Credit card
618108,22982,Edible Oil & Ghee,12,15-03-2021 15:33,1.25,14735,Mumbai,31.78,667.38,Male,Cash
618109,22993,Noodles,12,15-03-2021 15:33,1.25,14735,Mumbai,7.288,153.048,Male,Cash
618110,23127,Chocolates,8,15-03-2021 15:33,4.95,14735,Mumbai,10.065,211.365,Female,Cash
618111,23128,Soft Drinks,4,15-03-2021 15:33,4.95,14735,Mumbai,31.5855,663.2955,Female,Cash
618112,23126,Cookies,8,15-03-2021 15:33,4.95,14735,Mumbai,19.264,404.544,Male,Ewallet
618113,22698,Health Drinks,12,15-03-2021 15:36,2.95,14226,Mumbai,24.315,510.615,Male,Cash
618114,22697,Edible Oil & Ghee,12,15-03-2021 15:36,2.95,14226,Mumbai,25.683,539.343,Female,Cash
618115,22699,Chocolates,12,15-03-2021 15:36,2.95,14226,Mumbai,23.67,497.07,Female,Cash
618116,22423,Edible Oil & Ghee,6,15-03-2021 15:36,12.75,14226,Mumbai,21.8425,458.6925,Female,Cash
618117,84879,Chocolates,160,15-03-2021 15:36,1.45,14226,Mumbai,5.408,113.568,Female,Ewallet
618118,79000,Health Drinks,144,15-03-2021 15:36,0.65,14226,Mumbai,12.438,261.198,Male,Ewallet
618119,21422,Spices,16,15-03-2021 15:36,0.85,14226,Mumbai,31.311,657.531,Male,Credit card
618120,22960,Chocolates,12,15-03-2021 15:36,3.75,14226,Mumbai,48.75,1023.75,Male,Ewallet
618121,22961,Health Drinks,12,15-03-2021 15:36,1.45,14226,Mumbai,24.164,507.444,Female,Ewallet
618122,22961,Soft Drinks,12,15-03-2021 15:36,1.45,14226,Mumbai,4.848,101.808,Male,Credit card
618123,22857,Edible Oil & Ghee,24,15-03-2021 15:36,0.85,14226,Mumbai,9.885,207.585,Female,Credit card
618124,22813,Cakes,12,15-03-2021 15:36,1.95,14226,Mumbai,36.2115,760.4415,Male,Cash
618125,22292,Spices,48,15-03-2021 15:36,1.45,14226,Mumbai,39.7755,835.2855,Female,Cash
618126,22293,Cookies,24,15-03-2021 15:36,1.45,14226,Mumbai,25.1195,527.5095,Male,Cash
618127,22291,Chicken,48,15-03-2021 15:36,1.45,14226,Mumbai,8.6,180.6,Female,Ewallet
618128,22288,Noodles,48,15-03-2021 15:36,1.25,14226,Mumbai,3.449,72.429,Male,Cash
618129,22233,Cookies,24,15-03-2021 15:36,1.65,14226,Mumbai,6.248,131.208,Male,Ewallet
618130,22231,Spices,12,15-03-2021 15:36,1.45,14226,Mumbai,3.855,80.955,Male,Ewallet
618131,22919,Edible Oil & Ghee,12,15-03-2021 15:36,0.65,14226,Mumbai,24.186,507.906,Male,Cash
618132,22920,Edible Oil & Ghee,12,15-03-2021 15:36,0.65,14226,Mumbai,15.106,317.226,Female,Ewallet
618133,22918,Fish,12,15-03-2021 15:36,0.65,14226,Mumbai,34.9335,733.6035,Female,Ewallet
618134,22916,Edible Oil & Ghee,12,15-03-2021 15:36,0.65,14226,Mumbai,6.2325,130.8825,Female,Ewallet
618135,22917,Dals & Pulses,12,15-03-2021 15:36,0.65,14226,Mumbai,39.48,829.08,Male,Ewallet
618136,22921,Mutton,12,15-03-2021 15:36,0.65,14226,Mumbai,8.92,187.32,Female,Credit card
618137,22696,Chocolates,2,15-03-2021 15:37,1.95,13451,Mumbai,25.011,525.231,Female,Ewallet
618138,22695,Organic Staples,3,15-03-2021 15:37,1.45,13451,Mumbai,1.791,37.611,Male,Credit card
618139,22321,Soft Drinks,6,15-03-2021 15:37,0.85,13451,Mumbai,6.807,142.947,Male,Credit card
618140,85049A,Biscuits,1,15-03-2021 15:37,1.25,13451,Mumbai,5.244,110.124,Female,Credit card
618141,85049E,Health Drinks,1,15-03-2021 15:37,1.25,13451,Mumbai,8.946,187.866,Female,Cash
618142,22060,Breads & Buns,1,15-03-2021 15:37,3.95,13451,Mumbai,40.7835,856.4535,Female,Cash
618143,75049L,Fish,1,15-03-2021 15:37,1.25,13451,Mumbai,6.618,138.978,Male,Credit card
618144,22420,Health Drinks,1,15-03-2021 15:37,0.42,13451,Mumbai,12.8695,270.2595,Female,Cash
618145,37479B,Rice,2,15-03-2021 15:37,0.39,13451,Mumbai,4.668,98.028,Male,Ewallet
618146,21257,Eggs,2,15-03-2021 15:37,7.95,13451,Mumbai,11.4,239.4,Female,Cash
618147,16161U,Noodles,25,15-03-2021 15:37,0.42,13451,Mumbai,8.3355,175.0455,Male,Credit card
618148,23231,Noodles,25,15-03-2021 15:37,0.42,13451,Mumbai,34.87,732.27,Male,Credit card
618149,20658,Cakes,4,15-03-2021 15:37,1.25,13451,Mumbai,19.452,408.492,Male,Ewallet
618150,21930,Dals & Pulses,3,15-03-2021 15:37,1.95,13451,Mumbai,18.263,383.523,Female,Cash
618151,85099B,Health Drinks,4,15-03-2021 15:37,1.95,13451,Mumbai,4.464,93.744,Female,Credit card
618152,21931,Eggs,5,15-03-2021 15:37,1.95,13451,Mumbai,8.4,176.4,Male,Ewallet
618153,21626,Cookies,4,15-03-2021 15:37,1.95,13451,Mumbai,0.985,20.685,Male,Ewallet
618154,21937,Biscuits,2,15-03-2021 15:37,2.95,13451,Mumbai,26.558,557.718,Male,Ewallet
618155,21936,Masalas,2,15-03-2021 15:37,2.95,13451,Mumbai,2.686,56.406,Male,Ewallet
618156,20724,Breads & Buns,5,15-03-2021 15:37,0.85,13451,Mumbai,40.975,860.475,Male,Credit card
618157,20723,Fish,4,15-03-2021 15:37,0.85,13451,Mumbai,28.42,596.82,Female,Credit card
618158,20728,Rice,3,15-03-2021 15:37,1.65,13451,Mumbai,29.38,616.98,Male,Ewallet
618159,22383,Chicken,4,15-03-2021 15:37,1.65,13451,Mumbai,36.624,769.104,Male,Ewallet
618160,20727,Chicken,3,15-03-2021 15:37,1.65,13451,Mumbai,42.282,887.922,Male,Cash
618161,22720,Soft Drinks,2,15-03-2021 15:37,4.95,13451,Mumbai,19.4635,408.7335,Male,Cash
618162,22722,Rice,2,15-03-2021 15:37,3.95,13451,Mumbai,4.2415,89.0715,Male,Ewallet
618163,21466,Soft Drinks,1,15-03-2021 15:37,3.75,13451,Mumbai,7.163,150.423,Female,Ewallet
618164,21470,Cakes,1,15-03-2021 15:37,3.75,13451,Mumbai,3.769,79.149,Male,Ewallet
618165,21467,Fresh Vegetables,1,15-03-2021 15:37,3.75,13451,Mumbai,12.668,266.028,Female,Credit card
618166,21558,Health Drinks,2,15-03-2021 15:37,2.55,13451,Mumbai,1.921,40.341,Female,Cash
618167,22352,Cakes,2,15-03-2021 15:37,2.55,13451,Mumbai,32.615,684.915,Male,Credit card
618168,84987,Noodles,3,15-03-2021 15:37,1.45,13451,Mumbai,2.6325,55.2825,Female,Credit card
618169,22053,Noodles,3,15-03-2021 15:37,1.25,13451,Mumbai,5.5305,116.1405,Female,Credit card
618170,22241,Dals & Pulses,1,15-03-2021 15:37,1.25,13451,Mumbai,28.4305,597.0405,Male,Cash
618171,22467,Masalas,5,15-03-2021 15:37,2.55,13451,Mumbai,4.464,93.744,Female,Ewallet
618172,22115,Noodles,2,15-03-2021 15:37,2.95,13451,Mumbai,6.82,143.22,Female,Credit card
618173,23180,Noodles,2,15-03-2021 15:37,4.95,13451,Mumbai,8.71,182.91,Female,Ewallet
618174,21163,Noodles,4,15-03-2021 15:37,1.45,13451,Mumbai,18.32,384.72,Male,Ewallet
618175,21158,Chocolates,4,15-03-2021 15:37,1.45,13451,Mumbai,12.7305,267.3405,Female,Ewallet
618176,22250,Organic Vegetables,6,15-03-2021 15:37,0.85,13451,Mumbai,38.916,817.236,Female,Credit card
618177,22247,Edible Oil & Ghee,5,15-03-2021 15:37,0.85,13451,Mumbai,14.296,300.216,Female,Ewallet
618178,22248,Soft Drinks,5,15-03-2021 15:37,0.85,13451,Mumbai,28.956,608.076,Female,Cash
618179,85206A,Health Drinks,3,15-03-2021 15:37,1.65,13451,Mumbai,9.425,197.925,Male,Ewallet
618180,47593B,Chocolates,3,15-03-2021 15:37,0.39,13451,Mumbai,11.078,232.638,Female,Ewallet
618181,47593A,Cookies,3,15-03-2021 15:37,0.29,13451,Mumbai,38.6,810.6,Female,Credit card
618182,22245,Fresh Vegetables,6,15-03-2021 15:37,0.85,13451,Mumbai,36.065,757.365,Male,Credit card
618183,22244,Atta & Flour,5,15-03-2021 15:37,1.95,13451,Mumbai,25.552,536.592,Female,Ewallet
618184,22243,Masalas,5,15-03-2021 15:37,1.65,13451,Mumbai,2.6725,56.1225,Female,Ewallet
618185,35922,Noodles,1,15-03-2021 15:37,4.95,13451,Mumbai,11.1,233.1,Male,Credit card
618186,22752,Noodles,2,15-03-2021 15:37,8.5,13451,Mumbai,38.184,801.864,Female,Ewallet
618187,22249,Dals & Pulses,5,15-03-2021 15:37,0.85,13451,Mumbai,11.409,239.589,Female,Credit card
618188,22266,Health Drinks,5,15-03-2021 15:37,0.65,13451,Mumbai,4.107,86.247,Male,Cash
618189,22267,Chicken,3,15-03-2021 15:37,1.25,13451,Mumbai,19.128,401.688,Female,Cash
618190,22859,Spices,2,15-03-2021 15:37,1.65,13451,Mumbai,3.429,72.009,Female,Cash
618191,22858,Biscuits,2,15-03-2021 15:37,1.65,13451,Mumbai,19.108,401.268,Female,Ewallet
618192,23183,Health Drinks,2,15-03-2021 15:37,3.75,13451,Mumbai,30.0545,631.1445,Female,Credit card
618193,37482P,Organic Vegetables,8,15-03-2021 15:37,0.39,13451,Mumbai,23.7965,499.7265,Female,Ewallet
618194,21043,Organic Staples,5,15-03-2021 15:37,1.95,13451,Mumbai,2.621,55.041,Female,Credit card
618195,22821,Soft Drinks,12,15-03-2021 15:37,0.65,13451,Mumbai,6.565,137.865,Male,Cash
618196,84459A,Rice,3,15-03-2021 15:37,1.49,13451,Mumbai,7.215,151.515,Female,Credit card
618197,84459B,Health Drinks,3,15-03-2021 15:37,1.49,13451,Mumbai,22.8585,480.0285,Male,Credit card
618198,22289,Atta & Flour,4,15-03-2021 15:37,1.25,13451,Mumbai,4.669,98.049,Male,Cash
618199,22285,Masalas,4,15-03-2021 15:37,1.65,13451,Mumbai,6.3125,132.5625,Male,Cash
618200,84452,Fish,3,15-03-2021 15:37,0.85,13451,Mumbai,39.5415,830.3715,Male,Ewallet
618201,85188A,Biscuits,6,15-03-2021 15:37,0.85,13451,Mumbai,8.72,183.12,Male,Cash
618202,22857,Organic Fruits,9,15-03-2021 15:37,0.85,13451,Mumbai,18.952,397.992,Female,Ewallet
618203,21456,Cookies,3,15-03-2021 15:37,1.25,13451,Mumbai,1.531,32.151,Female,Credit card
618204,35961,Noodles,6,15-03-2021 15:37,0.85,13451,Mumbai,17.604,369.684,Female,Cash
618205,22246,Health Drinks,5,15-03-2021 15:37,1.95,13451,Mumbai,2.54,53.34,Female,Ewallet
618206,21211,Eggs,3,15-03-2021 15:37,1.45,13451,Mumbai,26.103,548.163,Male,Credit card
618207,21040,Chicken,5,15-03-2021 15:37,0.79,13451,Mumbai,28.756,603.876,Male,Ewallet
618208,21038,Fish,6,15-03-2021 15:37,0.79,13451,Mumbai,2.7475,57.6975,Female,Credit card
618209,22914,Eggs,1,15-03-2021 15:37,4.95,13451,Mumbai,9.0705,190.4805,Male,Credit card
618210,22912,Edible Oil & Ghee,1,15-03-2021 15:37,4.95,13451,Mumbai,20.6185,432.9885,Male,Ewallet
618211,22913,Chocolates,2,15-03-2021 15:37,4.95,13451,Mumbai,2.3205,48.7305,Male,Credit card
618212,47580,Organic Staples,2,15-03-2021 15:37,2.55,13451,Mumbai,13.71,287.91,Male,Credit card
618213,47559B,Chocolates,3,15-03-2021 15:37,1.25,13451,Mumbai,48.685,1022.385,Female,Credit card
618214,21154,Cakes,3,15-03-2021 15:37,1.25,13451,Mumbai,32.41,680.61,Male,Credit card
618215,21231,Organic Vegetables,8,15-03-2021 15:37,1.25,13451,Mumbai,4.661,97.881,Female,Credit card
618216,22855,Edible Oil & Ghee,6,15-03-2021 15:37,1.25,13451,Mumbai,2.718,57.078,Male,Ewallet
618217,21539,Organic Staples,1,15-03-2021 15:37,4.95,13451,Mumbai,3.0435,63.9135,Female,Cash
618218,21232,Spices,8,15-03-2021 15:37,1.25,13451,Mumbai,12.245,257.145,Female,Cash
618219,35809A,Cookies,3,15-03-2021 15:37,0.83,13451,Mumbai,4.639,97.419,Male,Credit card
618220,35810B,Mutton,3,15-03-2021 15:37,0.83,13451,Mumbai,21.6725,455.1225,Male,Ewallet
618221,22358,Eggs,2,15-03-2021 15:37,2.95,13451,Mumbai,6.903,144.963,Male,Ewallet
618222,22357,Soft Drinks,1,15-03-2021 15:37,4.25,13451,Mumbai,12.08,253.68,Female,Ewallet
618223,22123,Health Drinks,3,15-03-2021 15:37,1.95,13451,Mumbai,23.5865,495.3165,Male,Ewallet
618224,21213,Cookies,5,15-03-2021 15:37,0.55,13451,Mumbai,22.032,462.672,Female,Cash
618225,84991,Eggs,6,15-03-2021 15:37,0.55,13451,Mumbai,34.0155,714.3255,Female,Cash
618226,21212,Edible Oil & Ghee,6,15-03-2021 15:37,0.55,13451,Mumbai,15.494,325.374,Female,Cash
618227,22348,Biscuits,10,15-03-2021 15:37,0.85,13451,Mumbai,9.318,195.678,Female,Credit card
618228,21535,Cookies,2,15-03-2021 15:37,2.55,13451,Mumbai,10.046,210.966,Female,Cash
618229,21527,Breads & Buns,1,15-03-2021 15:37,7.95,13451,Mumbai,0.8875,18.6375,Female,Cash
618230,22845,Noodles,1,15-03-2021 15:37,6.35,13451,Mumbai,31.09,652.89,Female,Ewallet
618231,35241,Spices,2,15-03-2021 15:37,4.95,13451,Mumbai,4.3,90.3,Male,Ewallet
618232,21533,Fresh Vegetables,1,15-03-2021 15:37,4.95,13451,Mumbai,20.13,422.73,Female,Credit card
618233,84279B,Health Drinks,1,15-03-2021 15:37,3.75,13451,Mumbai,16.2425,341.0925,Female,Credit card
618234,84279P,Soft Drinks,1,15-03-2021 15:37,3.75,13451,Mumbai,4.7575,99.9075,Male,Cash
618235,84279B,Chocolates,1,15-03-2021 15:37,3.75,13451,Mumbai,19.448,408.408,Female,Cash
618236,84692,Fresh Fruits,10,15-03-2021 15:37,0.42,13451,Mumbai,21.284,446.964,Female,Ewallet
618237,22995,Edible Oil & Ghee,4,15-03-2021 15:37,0.42,13451,Mumbai,15.904,333.984,Female,Cash
618238,23000,Organic Fruits,4,15-03-2021 15:37,0.42,13451,Mumbai,13.552,284.592,Male,Ewallet
618239,23002,Organic Fruits,4,15-03-2021 15:37,0.42,13451,Mumbai,19.232,403.872,Male,Credit card
618240,22585,Masalas,6,15-03-2021 15:37,1.25,13451,Mumbai,11.79,247.59,Male,Credit card
618241,21354,Noodles,4,15-03-2021 15:37,1.25,13451,Mumbai,10.578,222.138,Male,Ewallet
618242,23178,Health Drinks,3,15-03-2021 15:37,2.89,13451,Mumbai,4.768,100.128,Female,Credit card
618243,22197,Noodles,12,15-03-2021 15:37,0.85,13451,Mumbai,0.5085,10.6785,Male,Cash
618244,21843,Edible Oil & Ghee,2,15-03-2021 15:37,10.95,13451,Mumbai,10.3065,216.4365,Female,Cash
618245,22423,Cakes,-1,15-03-2021 15:42,10.95,15215,Mumbai,21.028,441.588,Female,Credit card
618246,85206A,Cookies,-77,15-03-2021 15:47,0,,Mumbai,4.402,92.442,Female,Credit card
618247,23348,Masalas,48,15-03-2021 16:11,0,,Mumbai,32.4495,681.4395,Female,Credit card
618248,84879,Organic Staples,160,15-03-2021 16:29,1.45,18144,Mumbai,6.192,130.032,Male,Credit card
618249,47566,Chicken,8,15-03-2021 16:29,4.95,18144,Mumbai,32.475,681.975,Male,Cash
618250,22844,Organic Vegetables,12,15-03-2021 16:29,7.65,18144,Mumbai,37.11,779.31,Female,Credit card
618251,22436,Cookies,20,15-03-2021 16:39,0.65,12681,Delhi,4.224,88.704,Male,Cash
618252,22326,Breads & Buns,6,15-03-2021 16:39,2.95,12681,Delhi,12.514,262.794,Male,Cash
618253,21137,Organic Fruits,8,15-03-2021 16:39,3.75,12681,Delhi,4.74,99.54,Female,Cash
618254,22041,Fresh Fruits,12,15-03-2021 16:39,2.55,12681,Delhi,4.565,95.865,Male,Ewallet
618255,22904,Soft Drinks,6,15-03-2021 16:39,2.95,12681,Delhi,14.2555,299.3655,Female,Ewallet
618256,22716,Soft Drinks,12,15-03-2021 16:39,0.42,12681,Delhi,2.619,54.999,Male,Cash
618257,21239,Fresh Fruits,8,15-03-2021 16:39,0.85,12681,Delhi,9.635,202.335,Male,Ewallet
618258,21086,Chicken,12,15-03-2021 16:39,0.65,12681,Delhi,13.389,281.169,Male,Credit card
618259,21094,Edible Oil & Ghee,12,15-03-2021 16:39,0.85,12681,Delhi,27.935,586.635,Male,Cash
618260,21988,Masalas,12,15-03-2021 16:39,0.85,12681,Delhi,8.766,184.086,Female,Ewallet
618261,21058,Dals & Pulses,12,15-03-2021 16:39,0.85,12681,Delhi,7.791,163.611,Male,Cash
618262,22352,Soft Drinks,6,15-03-2021 16:39,2.55,12681,Delhi,3.015,63.315,Male,Cash
618263,22452,Edible Oil & Ghee,6,15-03-2021 16:39,2.95,12681,Delhi,3.947,82.887,Female,Credit card
618264,21700,Health Drinks,12,15-03-2021 16:39,0.85,12681,Delhi,1.487,31.227,Female,Credit card
618265,20719,Atta & Flour,10,15-03-2021 16:39,0.85,12681,Delhi,1.066,22.386,Male,Cash
618266,20724,Mutton,10,15-03-2021 16:39,0.85,12681,Delhi,14.067,295.407,Male,Credit card
618267,22312,Fish,6,15-03-2021 16:39,2.95,12681,Delhi,3.663,76.923,Male,Ewallet
618268,22894,Soft Drinks,4,15-03-2021 16:39,9.95,12681,Delhi,1.119,23.499,Female,Credit card
618269,22556,Organic Fruits,12,15-03-2021 16:39,1.65,12681,Delhi,32.796,688.716,Female,Cash
618270,21706,Soft Drinks,4,15-03-2021 16:39,4.95,12681,Delhi,29.73,624.33,Female,Cash
618271,22197,Eggs,12,15-03-2021 16:39,0.85,12681,Delhi,3.705,77.805,Male,Cash
618272,22892,Atta & Flour,12,15-03-2021 16:39,1.25,12681,Delhi,9.848,206.808,Female,Ewallet
618273,21080,Cookies,12,15-03-2021 16:39,0.85,12681,Delhi,18.6165,390.9465,Male,Ewallet
618274,21989,Masalas,12,15-03-2021 16:39,0.85,12681,Delhi,26.395,554.295,Female,Ewallet
618275,22652,Fresh Vegetables,10,15-03-2021 16:39,1.65,12681,Delhi,23.9875,503.7375,Female,Ewallet
618276,22895,Noodles,6,15-03-2021 16:39,2.95,12681,Delhi,16.4295,345.0195,Female,Cash
618277,21731,Breads & Buns,24,15-03-2021 16:39,1.65,12681,Delhi,8.448,177.408,Male,Cash
618278,POST,Cakes,3,15-03-2021 16:39,18,12681,Delhi,5.662,118.902,Female,Cash
618279,22467,Edible Oil & Ghee,36,15-03-2021 16:39,2.1,12681,Delhi,17.277,362.817,Male,Cash
618280,84798A,Rice,3,15-03-2021 16:47,2.55,13121,Mumbai,21.4335,450.1035,Female,Cash
618281,21211,Soft Drinks,2,15-03-2021 16:47,1.45,13121,Mumbai,4.3135,90.5835,Female,Ewallet
618282,21242,Cookies,12,15-03-2021 16:47,1.69,13121,Mumbai,1.276,26.796,Male,Ewallet
618283,21172,Chocolates,2,15-03-2021 16:47,1.45,13121,Mumbai,5.076,106.596,Female,Credit card
618284,23053,Chocolates,1,15-03-2021 16:47,8.25,13121,Mumbai,17.8745,375.3645,Female,Cash
618285,21988,Fresh Vegetables,4,15-03-2021 16:47,0.85,13121,Mumbai,11.9385,250.7085,Female,Cash
618286,71459,Noodles,12,15-03-2021 16:47,0.85,13121,Mumbai,5.0715,106.5015,Male,Ewallet
618287,82552,Cookies,1,15-03-2021 16:47,1.45,13121,Mumbai,36.212,760.452,Male,Credit card
618288,22475,Atta & Flour,1,15-03-2021 16:47,4.95,13121,Mumbai,6.282,131.922,Female,Ewallet
618289,21650,Fresh Fruits,2,15-03-2021 16:47,0.65,13121,Mumbai,3.6465,76.5765,Male,Credit card
618290,21121,Organic Staples,2,15-03-2021 16:47,1.25,13121,Mumbai,12.918,271.278,Male,Ewallet
618291,21818,Fresh Vegetables,3,15-03-2021 16:47,0.85,13121,Mumbai,8.687,182.427,Male,Credit card
618292,22327,Health Drinks,2,15-03-2021 16:47,2.95,13121,Mumbai,2.825,59.325,Male,Ewallet
618293,21238,Atta & Flour,12,15-03-2021 16:47,0.85,13121,Mumbai,10.715,225.015,Female,Cash
618294,20982,Edible Oil & Ghee,3,15-03-2021 16:47,0.85,13121,Mumbai,26.718,561.078,Male,Cash
618295,20974,Mutton,3,15-03-2021 16:47,0.65,13121,Mumbai,4.658,97.818,Male,Credit card
618296,20978,Masalas,3,15-03-2021 16:47,1.25,13121,Mumbai,26.104,548.184,Male,Ewallet
618297,22085,Soft Drinks,4,15-03-2021 16:47,2.95,13121,Mumbai,2.6175,54.9675,Male,Cash
618298,21327,Health Drinks,3,15-03-2021 16:47,1.65,13121,Mumbai,1.9875,41.7375,Male,Cash
618299,22069,Edible Oil & Ghee,2,15-03-2021 16:47,1.65,13121,Mumbai,36.008,756.168,Female,Credit card
618300,22068,Fish,3,15-03-2021 16:47,1.65,13121,Mumbai,4.84,101.64,Female,Ewallet
618301,21391,Fish,3,15-03-2021 16:47,2.1,13121,Mumbai,16.605,348.705,Female,Ewallet
618302,21114,Rice,10,15-03-2021 16:47,1.25,13121,Mumbai,4.072,85.512,Female,Credit card
618303,22995,Chocolates,4,15-03-2021 16:47,0.42,13121,Mumbai,15.995,335.895,Male,Credit card
618304,23002,Health Drinks,6,15-03-2021 16:47,0.42,13121,Mumbai,10.326,216.846,Female,Ewallet
618305,21504,Chicken,36,15-03-2021 16:47,0.42,13121,Mumbai,8.334,175.014,Female,Cash
618306,22553,Chicken,3,15-03-2021 16:47,1.65,13121,Mumbai,15.953,335.013,Male,Cash
618307,21989,Edible Oil & Ghee,12,15-03-2021 16:47,0.85,13121,Mumbai,4.395,92.295,Male,Ewallet
618308,22332,Chicken,3,15-03-2021 16:47,1.65,13121,Mumbai,36.735,771.435,Female,Ewallet
618309,22437,Masalas,3,15-03-2021 16:47,0.85,13121,Mumbai,4.876,102.396,Female,Ewallet
618310,35471D,Noodles,3,15-03-2021 16:47,1.25,13121,Mumbai,38.46,807.66,Male,Ewallet
618311,21213,Fresh Fruits,12,15-03-2021 16:47,0.55,13121,Mumbai,20.915,439.215,Female,Cash
618312,22316,Fish,3,15-03-2021 16:47,1.25,13121,Mumbai,23.164,486.444,Female,Cash
618313,21679,Mutton,6,15-03-2021 16:47,0.85,13121,Mumbai,23.1225,485.5725,Female,Credit card
