InvoiceNo,StockCode,ProductsCategory,Quantity,InvoiceDate,UnitPrice,CustomerID,Cities,Tax 5%,Total,Gender,Payment
590241,20658,Fruits & Veggies,3,17-02-2021 10:31,2.46,,Mumbai,9.294,195.174,Male,Cash
590242,20679,Fruits & Veggies,1,17-02-2021 10:31,12.46,,Mumbai,3.7035,77.7735,Male,Ewallet
590243,20685,"Eggs, Meat & Fish",1,17-02-2021 10:31,16.63,,Mumbai,13.962,293.202,Female,Credit card
590244,20711,Oil & Masala,2,17-02-2021 10:31,4.13,,Mumbai,11.556,242.676,Female,Credit card
590245,20712,Fruits & Veggies,2,17-02-2021 10:31,4.13,,Mumbai,7.352,154.392,Female,Ewallet
590246,20725,Fruits & Veggies,1,17-02-2021 10:31,4.96,,Mumbai,39.51,829.71,Female,Cash
590247,20886,Oil & Masala,2,17-02-2021 10:31,4.13,,Mumbai,5.11,107.31,Male,Ewallet
590248,21033,Snacks,1,17-02-2021 10:31,5.38,,Mumbai,8.1775,171.7275,Male,Credit card
590249,21080,"Eggs, Meat & Fish",3,17-02-2021 10:31,2.46,,Mumbai,3.7145,78.0045,Female,Cash
590250,21100,"Eggs, Meat & Fish",1,17-02-2021 10:31,4.13,,Mumbai,4.37,91.77,Male,Cash
590251,21157,Fruits & Veggies,1,17-02-2021 10:31,4.13,,Mumbai,1.2645,26.5545,Female,Ewallet
590252,21169,"Eggs, Meat & Fish",1,17-02-2021 10:31,4.13,,Mumbai,8.3,174.3,Male,Credit card
590253,21181,Oil & Masala,1,17-02-2021 10:31,4.13,,Mumbai,17.8475,374.7975,Female,Credit card
590254,21218,Beverages,2,17-02-2021 10:31,8.29,,Mumbai,5.745,120.645,Female,Credit card
590255,21259,Beverages,1,17-02-2021 10:31,12.46,,Mumbai,11.498,241.458,Female,Cash
590256,21700,Snacks,1,17-02-2021 10:31,8.29,,Mumbai,21.4935,451.3635,Male,Cash
590257,21789,Beverages,6,17-02-2021 10:31,1.63,,Mumbai,12.95,271.95,Male,Ewallet
590258,21868,Food Grains,2,17-02-2021 10:31,3.29,,Mumbai,4.4425,93.2925,Male,Credit card
590259,21916,Beverages,1,17-02-2021 10:31,0.79,,Mumbai,10.3635,217.6335,Female,Ewallet
590260,21931,Fruits & Veggies,6,17-02-2021 10:31,4.13,,Mumbai,29.9925,629.8425,Female,Credit card
590261,22041,Fruits & Veggies,1,17-02-2021 10:31,4.96,,Mumbai,14.265,299.565,Female,Ewallet
590262,22086,Oil & Masala,2,17-02-2021 10:31,6.63,,Mumbai,4.5555,95.6655,Female,Ewallet
590263,22131,Snacks,1,17-02-2021 10:31,4.13,,Mumbai,44.8785,942.4485,Female,Credit card
590264,22149,Beverages,2,17-02-2021 10:31,4.96,,Mumbai,11.8035,247.8735,Male,Ewallet
590265,22161,"Eggs, Meat & Fish",1,17-02-2021 10:31,1.63,,Mumbai,41.967,881.307,Female,Cash
590266,22197,Food Grains,5,17-02-2021 10:31,1.63,,Mumbai,23.09,484.89,Male,Ewallet
590267,22309,Snacks,1,17-02-2021 10:31,4.96,,Mumbai,6.963,146.223,Male,Credit card
590268,22350,Oil & Masala,2,17-02-2021 10:31,4.96,,Mumbai,10.3635,217.6335,Female,Cash
590269,22352,"Eggs, Meat & Fish",1,17-02-2021 10:31,4.96,,Mumbai,0.914,19.194,Male,Credit card
590270,22379,Oil & Masala,3,17-02-2021 10:31,4.96,,Mumbai,6.1925,130.0425,Female,Cash
590271,22383,Fruits & Veggies,1,17-02-2021 10:31,4.96,,Mumbai,14.196,298.116,Female,Cash
590272,22385,Beverages,1,17-02-2021 10:31,4.13,,Mumbai,37.948,796.908,Male,Ewallet
590273,22386,Beverages,4,17-02-2021 10:31,4.13,,Mumbai,8.601,180.621,Female,Credit card
590274,22456,Bakery,1,17-02-2021 10:31,9.96,,Mumbai,13.605,285.705,Male,Ewallet
590275,22501,Oil & Masala,1,17-02-2021 10:31,20.79,,Mumbai,21.728,456.288,Male,Ewallet
590276,22502,"Eggs, Meat & Fish",4,17-02-2021 10:31,8.29,,Mumbai,2.9525,62.0025,Male,Cash
590277,22508,"Eggs, Meat & Fish",1,17-02-2021 10:31,7.46,,Mumbai,0.627,13.167,Female,Cash
590278,22659,Snacks,1,17-02-2021 10:31,2.46,,Mumbai,4.325,90.825,Male,Cash
590279,22677,Snacks,1,17-02-2021 10:31,2.46,,Mumbai,8.716,183.036,Female,Credit card
590280,22683,Beverages,1,17-02-2021 10:31,2.46,,Mumbai,31.2165,655.5465,Male,Ewallet
590281,22686,Oil & Masala,1,17-02-2021 10:31,2.46,,Mumbai,7.412,155.652,Male,Ewallet
590282,22697,"Eggs, Meat & Fish",1,17-02-2021 10:31,5.79,,Mumbai,27.21,571.41,Female,Cash
590283,22722,Food Grains,1,17-02-2021 10:31,8.29,,Mumbai,25.368,532.728,Female,Ewallet
590284,22839,Fruits & Veggies,1,17-02-2021 10:31,29.17,,Mumbai,8.137,170.877,Female,Cash
590285,22844,Bakery,1,17-02-2021 10:31,16.63,,Mumbai,1.5885,33.3585,Female,Credit card
590286,48116,Bakery,1,17-02-2021 10:31,14.13,,Mumbai,37.8405,794.6505,Female,Cash
590287,48138,"Eggs, Meat & Fish",1,17-02-2021 10:31,14.13,,Mumbai,14.764,310.044,Male,Cash
590288,48185,Bakery,1,17-02-2021 10:31,14.13,,Mumbai,25.97,545.37,Male,Ewallet
590289,72349b,Food Grains,1,17-02-2021 10:31,4.13,,Mumbai,9.314,195.594,Female,Ewallet
590290,82494l,Bakery,1,17-02-2021 10:31,8.29,,Mumbai,4.3525,91.4025,Male,Credit card
590291,84347,Oil & Masala,2,17-02-2021 10:31,5.79,,Mumbai,11.055,232.155,Female,Credit card
590292,84378,Snacks,2,17-02-2021 10:31,3.29,,Mumbai,3.305,69.405,Female,Cash
590293,84559a,Fruits & Veggies,1,17-02-2021 10:31,1.66,,Mumbai,4.4845,94.1745,Male,Ewallet
590294,84559b,Food Grains,1,17-02-2021 10:31,1.66,,Mumbai,11.223,235.683,Male,Credit card
590295,84596f,"Eggs, Meat & Fish",1,17-02-2021 10:31,2.46,,Mumbai,5.977,125.517,Male,Credit card
590296,84884a,Food Grains,1,17-02-2021 10:31,8.29,,Mumbai,9.32,195.72,Male,Credit card
590297,84987,"Eggs, Meat & Fish",1,17-02-2021 10:31,3.75,,Mumbai,12.53,263.13,Male,Cash
590298,84997a,Fruits & Veggies,1,17-02-2021 10:31,8.29,,Mumbai,37.548,788.508,Male,Credit card
590299,85039a,Snacks,1,17-02-2021 10:31,3.29,,Mumbai,19.036,399.756,Male,Cash
590300,85099B,Fruits & Veggies,1,17-02-2021 10:31,4.13,,Mumbai,12.21,256.41,Female,Cash
590301,85099C,Food Grains,2,17-02-2021 10:31,4.13,,Mumbai,4.485,94.185,Male,Ewallet
590302,85176,Beverages,1,17-02-2021 10:31,1.63,,Mumbai,15.544,326.424,Male,Credit card
590303,DOT,Bakery,1,17-02-2021 10:31,207.79,,Mumbai,25.571,536.991,Male,Credit card
590304,22946,Beverages,1,17-02-2021 10:33,33.29,,Mumbai,20.9475,439.8975,Male,Ewallet
590305,85150,Bakery,1,17-02-2021 10:33,4.96,,Mumbai,17.595,369.495,Male,Credit card
590306,DOT,Food Grains,1,17-02-2021 10:33,159.46,,Mumbai,1.439,30.219,Female,Credit card
590307,35809a,Oil & Masala,1,17-02-2021 10:33,4.13,,Mumbai,4.75,99.75,Male,Cash
590308,47591d,Beverages,1,17-02-2021 10:33,4.96,,Mumbai,23.56,494.76,Male,Cash
590309,48138,Beverages,1,17-02-2021 10:33,14.13,,Mumbai,6.524,137.004,Male,Cash
590310,71053,Food Grains,1,17-02-2021 10:33,8.29,,Mumbai,3.3175,69.6675,Male,Credit card
590311,22686,"Eggs, Meat & Fish",1,17-02-2021 10:33,2.46,,Mumbai,7.773,163.233,Male,Ewallet
590312,22697,Oil & Masala,3,17-02-2021 10:33,5.79,,Mumbai,6.45,135.45,Male,Ewallet
590313,22698,Beverages,2,17-02-2021 10:33,5.79,,Mumbai,13.188,276.948,Male,Credit card
590314,22699,"Eggs, Meat & Fish",2,17-02-2021 10:33,5.79,,Mumbai,33.777,709.317,Female,Ewallet
590315,22774,Oil & Masala,6,17-02-2021 10:33,2.46,,Mumbai,3.29,69.09,Female,Ewallet
590316,22804,Oil & Masala,1,17-02-2021 10:33,5.79,,Mumbai,7.66,160.86,Female,Cash
590317,22893,Fruits & Veggies,5,17-02-2021 10:33,0.83,,Mumbai,11.12,233.52,Female,Cash
590318,22385,Oil & Masala,2,17-02-2021 10:33,4.13,,Mumbai,2.7225,57.1725,Male,Ewallet
590319,22411,Fruits & Veggies,4,17-02-2021 10:33,4.13,,Mumbai,34.44,723.24,Female,Credit card
590320,22469,Beverages,1,17-02-2021 10:33,4.13,,Mumbai,7.094,148.974,Male,Credit card
590321,22476,"Eggs, Meat & Fish",1,17-02-2021 10:33,10.79,,Mumbai,37.3,783.3,Female,Cash
590322,22493,Fruits & Veggies,1,17-02-2021 10:33,3.29,,Mumbai,14.148,297.108,Male,Credit card
590323,22502,Snacks,1,17-02-2021 10:33,8.29,,Mumbai,17.77,373.17,Female,Ewallet
590324,22524,Snacks,1,17-02-2021 10:33,3.29,,Mumbai,16.8575,354.0075,Female,Ewallet
590325,22525,Bakery,1,17-02-2021 10:33,3.29,,Mumbai,2.112,44.352,Female,Cash
590326,22659,Snacks,2,17-02-2021 10:33,2.46,,Mumbai,9.693,203.553,Female,Credit card
590327,22668,Fruits & Veggies,1,17-02-2021 10:33,5.79,,Mumbai,1.203,25.263,Female,Cash
590328,22669,Food Grains,1,17-02-2021 10:33,5.79,,Mumbai,29.913,628.173,Female,Ewallet
590329,22670,"Eggs, Meat & Fish",1,17-02-2021 10:33,2.46,,Mumbai,16.7895,352.5795,Male,Cash
590330,22677,Beverages,1,17-02-2021 10:33,2.46,,Mumbai,10.91,229.11,Female,Cash
590331,20711,Beverages,2,17-02-2021 10:33,4.13,,Mumbai,19.084,400.764,Female,Ewallet
590332,20712,Fruits & Veggies,8,17-02-2021 10:33,4.13,,Mumbai,35.495,745.395,Male,Cash
590333,20713,Bakery,4,17-02-2021 10:33,4.13,,Mumbai,22.01,462.21,Male,Credit card
590334,20725,Oil & Masala,1,17-02-2021 10:33,4.96,,Mumbai,27.984,587.664,Female,Credit card
590335,21033,Beverages,2,17-02-2021 10:33,5.38,,Mumbai,1.85,38.85,Male,Credit card
590336,21181,Beverages,3,17-02-2021 10:33,4.13,,Mumbai,0.767,16.107,Female,Cash
590337,21557,"Eggs, Meat & Fish",1,17-02-2021 10:33,5.63,,Mumbai,29.949,628.929,Male,Ewallet
590338,21558,Food Grains,1,17-02-2021 10:33,4.96,,Mumbai,9.534,200.214,Female,Cash
590339,21928,Snacks,1,17-02-2021 10:33,4.13,,Mumbai,16.67,350.07,Male,Cash
590340,21931,Snacks,6,17-02-2021 10:33,4.13,,Mumbai,3.743,78.603,Male,Cash
590341,22055,Fruits & Veggies,4,17-02-2021 10:33,3.29,,Mumbai,10.6875,224.4375,Female,Cash
590342,22073,Bakery,2,17-02-2021 10:33,7.46,,Mumbai,16.9785,356.5485,Female,Credit card
590343,22139,Bakery,1,17-02-2021 10:33,10.79,,Mumbai,33.208,697.368,Female,Cash
590344,22149,Beverages,1,17-02-2021 10:33,4.96,,Mumbai,20.15,423.15,Male,Credit card
590345,22173,Fruits & Veggies,1,17-02-2021 10:33,5.79,,Mumbai,9.7475,204.6975,Male,Ewallet
590346,22197,"Eggs, Meat & Fish",7,17-02-2021 10:33,1.63,,Mumbai,3.124,65.604,Female,Cash
590347,22212,Bakery,1,17-02-2021 10:33,4.13,,Mumbai,3.636,76.356,Female,Cash
590348,22297,Fruits & Veggies,1,17-02-2021 10:33,2.46,,Mumbai,9.055,190.155,Male,Ewallet
590349,22383,Beverages,2,17-02-2021 10:33,4.96,,Mumbai,12.98,272.58,Female,Cash
590350,72349b,Bakery,1,17-02-2021 10:33,4.13,,Mumbai,5.768,121.128,Male,Cash
590351,72807b,Bakery,1,17-02-2021 10:33,8.29,,Mumbai,23.514,493.794,Male,Ewallet
590352,82578,Bakery,1,17-02-2021 10:33,1.25,,Mumbai,12.002,252.042,Male,Cash
590353,84559a,Bakery,1,17-02-2021 10:33,1.66,,Mumbai,4.4305,93.0405,Female,Cash
590354,84884a,Food Grains,1,17-02-2021 10:33,8.29,,Mumbai,9.982,209.622,Male,Credit card
590355,85099B,Snacks,3,17-02-2021 10:33,4.13,,Mumbai,1.9505,40.9605,Male,Credit card
590356,85099C,Fruits & Veggies,3,17-02-2021 10:33,4.13,,Mumbai,2.4305,51.0405,Male,Cash
590357,21931,Bakery,7,17-02-2021 10:34,4.13,,Mumbai,10.238,214.998,Female,Credit card
590358,21947,Food Grains,1,17-02-2021 10:34,2.46,,Mumbai,5.984,125.664,Female,Cash
590359,22041,Snacks,3,17-02-2021 10:34,4.96,,Mumbai,25.27,530.67,Male,Ewallet
590360,22098,Beverages,2,17-02-2021 10:34,2.46,,Mumbai,14.0805,295.6905,Female,Cash
590361,22173,Snacks,1,17-02-2021 10:34,5.79,,Mumbai,35.516,745.836,Female,Cash
590362,22195,"Eggs, Meat & Fish",1,17-02-2021 10:34,3.29,,Mumbai,3.972,83.412,Female,Ewallet
590363,21559,Food Grains,1,17-02-2021 10:34,4.96,,Mumbai,8.191,172.011,Female,Cash
590364,22196,Bakery,3,17-02-2021 10:34,1.63,,Mumbai,23.979,503.559,Male,Cash
590365,84596g,Bakery,3,17-02-2021 10:34,2.46,,Mumbai,6.933,145.593,Male,Ewallet
590366,84993a,Oil & Masala,1,17-02-2021 10:34,0.83,,Mumbai,3.5575,74.7075,Female,Credit card
590367,85099B,Beverages,3,17-02-2021 10:34,4.13,,Mumbai,6.9975,146.9475,Female,Cash
590368,DOT,Food Grains,1,17-02-2021 10:34,185.83,,Mumbai,39.065,820.365,Female,Cash
590369,84347,Fruits & Veggies,2,17-02-2021 10:34,5.79,,Mumbai,9.937,208.677,Male,Cash
590370,21700,Bakery,1,17-02-2021 10:34,8.29,,Mumbai,3.162,66.402,Female,Cash
590371,22197,Snacks,3,17-02-2021 10:34,1.63,,Mumbai,18.6975,392.6475,Male,Cash
590372,22219,Food Grains,2,17-02-2021 10:34,1.63,,Mumbai,10.3845,218.0745,Female,Credit card
590373,22294,Oil & Masala,1,17-02-2021 10:34,2.46,,Mumbai,8.814,185.094,Male,Ewallet
590374,22296,Snacks,1,17-02-2021 10:34,3.29,,Mumbai,10.3185,216.6885,Female,Cash
590375,22297,Fruits & Veggies,1,17-02-2021 10:34,2.46,,Mumbai,1.971,41.391,Female,Cash
590376,22352,Food Grains,2,17-02-2021 10:34,4.96,,Mumbai,4.578,96.138,Male,Ewallet
590377,22361,Snacks,1,17-02-2021 10:34,5.79,,Mumbai,15.4425,324.2925,Female,Cash
590378,22378,Snacks,1,17-02-2021 10:34,4.96,,Mumbai,6.456,135.576,Male,Credit card
590379,22386,Beverages,5,17-02-2021 10:34,4.13,,Mumbai,19.548,410.508,Male,Ewallet
590380,22411,"Eggs, Meat & Fish",7,17-02-2021 10:34,4.13,,Mumbai,24.945,523.845,Male,Cash
590381,22467,Snacks,1,17-02-2021 10:34,4.96,,Mumbai,18.852,395.892,Male,Cash
590382,22502,Fruits & Veggies,1,17-02-2021 10:34,8.29,,Mumbai,10.226,214.746,Male,Credit card
590383,22507,Beverages,2,17-02-2021 10:34,10.79,,Mumbai,7.272,152.712,Male,Cash
590384,22699,"Eggs, Meat & Fish",2,17-02-2021 10:34,5.79,,Mumbai,9.909,208.089,Male,Cash
590385,22772,Bakery,7,17-02-2021 10:34,2.46,,Mumbai,4.935,103.635,Male,Credit card
590386,48116,Bakery,1,17-02-2021 10:34,14.13,,Mumbai,19.255,404.355,Male,Cash
590387,72801d,Fruits & Veggies,1,17-02-2021 10:34,2.46,,Mumbai,2.348,49.308,Male,Credit card
590388,82494l,Fruits & Veggies,1,17-02-2021 10:34,8.29,,Mumbai,3.675,77.175,Male,Ewallet
590389,82580,Fruits & Veggies,1,17-02-2021 10:34,1.25,,Mumbai,7.1125,149.3625,Female,Credit card
590390,84596f,Food Grains,3,17-02-2021 10:34,2.46,,Mumbai,34.38,721.98,Male,Ewallet
590391,20676,Snacks,4,17-02-2021 10:34,2.46,,Mumbai,17.385,365.085,Female,Cash
590392,20685,Fruits & Veggies,1,17-02-2021 10:34,16.63,,Mumbai,7.1475,150.0975,Female,Credit card
590393,20711,Food Grains,2,17-02-2021 10:34,4.13,,Mumbai,19.269,404.649,Female,Credit card
590394,20712,Food Grains,2,17-02-2021 10:34,4.13,,Mumbai,7.2135,151.4835,Male,Credit card
590395,20725,Beverages,3,17-02-2021 10:34,4.96,,Mumbai,19.5895,411.3795,Female,Ewallet
590396,20974,Food Grains,1,17-02-2021 10:34,1.25,,Mumbai,26.915,565.215,Female,Cash
590397,20978,Bakery,1,17-02-2021 10:34,2.46,,Mumbai,24.2575,509.4075,Female,Ewallet
590398,21033,Food Grains,1,17-02-2021 10:34,5.38,,Mumbai,6.6975,140.6475,Male,Cash
590399,21080,Oil & Masala,1,17-02-2021 10:34,2.46,,Mumbai,35.0685,736.4385,Female,Ewallet
590400,21100,"Eggs, Meat & Fish",1,17-02-2021 10:34,4.13,,Mumbai,3.5975,75.5475,Male,Cash
590401,21210,Beverages,1,17-02-2021 10:34,3.75,,Mumbai,35.7,749.7,Female,Cash
590402,21216,Oil & Masala,3,17-02-2021 10:34,10.79,,Mumbai,9.107,191.247,Male,Cash
590403,21217,Food Grains,1,17-02-2021 10:34,20.79,,Mumbai,6.75,141.75,Female,Credit card
590404,21218,Oil & Masala,1,17-02-2021 10:34,8.29,,Mumbai,49.65,1042.65,Female,Credit card
590405,21257,Beverages,1,17-02-2021 10:34,15.79,,Mumbai,18.0915,379.9215,Male,Cash
590406,21700,Fruits & Veggies,1,17-02-2021 10:34,8.29,,Mumbai,19.1555,402.2655,Female,Credit card
590407,21931,Fruits & Veggies,2,17-02-2021 10:34,4.13,,Mumbai,12.15,255.15,Male,Cash
590408,22175,Oil & Masala,1,17-02-2021 10:34,5.79,,Mumbai,1.512,31.752,Female,Cash
590409,22182,Food Grains,1,17-02-2021 10:34,9.96,,Mumbai,17.828,374.388,Female,Credit card
590410,22199,Food Grains,1,17-02-2021 10:34,8.29,,Mumbai,18.775,394.275,Female,Credit card
590411,22350,Snacks,1,17-02-2021 10:34,4.96,,Mumbai,47.72,1002.12,Female,Cash
590412,22379,Oil & Masala,1,17-02-2021 10:34,4.96,,Mumbai,4.125,86.625,Male,Ewallet
590413,22383,Snacks,2,17-02-2021 10:34,4.96,,Mumbai,3.7485,78.7185,Male,Cash
590414,22386,Fruits & Veggies,1,17-02-2021 10:34,4.13,,Mumbai,32.384,680.064,Male,Credit card
590415,22411,Snacks,5,17-02-2021 10:34,4.13,,Mumbai,37.788,793.548,Female,Cash
590416,22456,Food Grains,1,17-02-2021 10:34,9.96,,Mumbai,9.979,209.559,Male,Ewallet
590417,22629,Beverages,1,17-02-2021 10:34,2.46,,Mumbai,21.966,461.286,Male,Cash
590418,22699,Snacks,1,17-02-2021 10:34,5.79,,Mumbai,8.248,173.208,Female,Cash
590419,22719,Fruits & Veggies,5,17-02-2021 10:34,2.46,,Mumbai,16.336,343.056,Female,Cash
590420,22720,Beverages,1,17-02-2021 10:34,10.79,,Mumbai,23.094,484.974,Female,Cash
590421,22752,Snacks,1,17-02-2021 10:34,16.63,,Mumbai,13.188,276.948,Male,Cash
590422,22778,Bakery,2,17-02-2021 10:34,8.29,,Mumbai,7.18,150.78,Female,Cash
590423,22844,Food Grains,1,17-02-2021 10:34,16.63,,Mumbai,9.675,203.175,Male,Credit card
590424,47591d,Oil & Masala,1,17-02-2021 10:34,4.96,,Mumbai,9.191,193.011,Female,Cash
590425,72349b,Beverages,1,17-02-2021 10:34,4.13,,Mumbai,6.096,128.016,Female,Credit card
590426,72801c,Oil & Masala,4,17-02-2021 10:34,2.46,,Mumbai,21.033,441.693,Female,Ewallet
590427,82001s,Fruits & Veggies,4,17-02-2021 10:34,7.46,,Mumbai,12.624,265.104,Male,Cash
590428,84378,Beverages,1,17-02-2021 10:34,3.29,,Mumbai,16.7725,352.2225,Female,Credit card
590429,84872a,Beverages,1,17-02-2021 10:34,10.79,,Mumbai,24.175,507.675,Female,Ewallet
590430,84970s,Food Grains,2,17-02-2021 10:34,2.08,,Mumbai,15.921,334.341,Female,Credit card
590431,84997a,Fruits & Veggies,1,17-02-2021 10:34,8.29,,Mumbai,33.4215,701.8515,Male,Ewallet
590432,85099C,Snacks,2,17-02-2021 10:34,4.13,,Mumbai,19.396,407.316,Male,Ewallet
590433,85150,Food Grains,1,17-02-2021 10:34,4.96,,Mumbai,4.73,99.33,Female,Credit card
590434,DOT,"Eggs, Meat & Fish",1,17-02-2021 10:34,135.75,,Mumbai,16.466,345.786,Male,Credit card
590435,20711,Beverages,2,17-02-2021 10:34,4.13,,Mumbai,2.661,55.881,Female,Cash
590436,20712,Food Grains,4,17-02-2021 10:34,4.13,,Mumbai,24.9225,523.3725,Female,Cash
590437,20713,Oil & Masala,1,17-02-2021 10:34,4.13,,Mumbai,14.978,314.538,Female,Ewallet
590438,20725,Food Grains,6,17-02-2021 10:34,4.96,,Mumbai,10.235,214.935,Female,Ewallet
590439,21181,Snacks,1,17-02-2021 10:34,4.13,,Mumbai,3.791,79.611,Male,Cash
590440,21218,Fruits & Veggies,1,17-02-2021 10:34,8.29,,Mumbai,14.031,294.651,Male,Cash
590441,21658,Beverages,1,17-02-2021 10:34,8.29,,Mumbai,16.16,339.36,Female,Credit card
590442,21136,Fruits & Veggies,16,17-02-2021 10:51,1.69,16235,Mumbai,24.3315,510.9615,Female,Ewallet
590443,84836,Oil & Masala,12,17-02-2021 10:51,1.25,16235,Mumbai,6.377,133.917,Male,Credit card
590444,22666,Bakery,6,17-02-2021 10:51,2.95,16235,Mumbai,12.072,253.512,Female,Cash
590445,84969,Snacks,6,17-02-2021 10:51,4.25,16235,Mumbai,18.975,398.475,Female,Cash
590446,84968C,Bakery,1,17-02-2021 10:51,12.75,16235,Mumbai,3.841,80.661,Male,Ewallet
590447,22169,Beverages,2,17-02-2021 10:51,8.5,16235,Mumbai,26.13,548.73,Female,Credit card
590448,22170,Bakery,4,17-02-2021 10:51,6.75,16235,Mumbai,3.987,83.727,Female,Ewallet
590449,22989,Snacks,6,17-02-2021 10:51,3.25,16235,Mumbai,19.375,406.875,Female,Ewallet
590450,48187,Food Grains,2,17-02-2021 10:51,7.95,16235,Mumbai,13.5675,284.9175,Female,Ewallet
590451,22624,Bakery,2,17-02-2021 10:51,8.5,16235,Mumbai,6.1155,128.4255,Male,Cash
590452,22485,Bakery,2,17-02-2021 10:51,12.75,16235,Mumbai,12.318,258.678,Female,Credit card
590453,22692,Fruits & Veggies,2,17-02-2021 10:51,7.95,16235,Mumbai,8.658,181.818,Male,Cash
590454,22469,"Eggs, Meat & Fish",12,17-02-2021 11:01,1.65,14911,Hyderabad,11.829,248.409,Female,Credit card
590455,22470,Oil & Masala,6,17-02-2021 11:01,2.95,14911,Hyderabad,9.244,194.124,Male,Credit card
590456,21755,"Eggs, Meat & Fish",3,17-02-2021 11:01,5.95,14911,Hyderabad,0.699,14.679,Male,Ewallet
590457,22429,Fruits & Veggies,8,17-02-2021 11:01,4.25,14911,Hyderabad,9.9375,208.6875,Female,Ewallet
590458,22430,Oil & Masala,4,17-02-2021 11:01,4.95,14911,Hyderabad,34.2265,718.7565,Female,Ewallet
590459,85053,Fruits & Veggies,6,17-02-2021 11:01,2.1,14911,Hyderabad,13.452,282.492,Male,Credit card
590460,22427,Bakery,3,17-02-2021 11:01,5.95,14911,Hyderabad,3.4475,72.3975,Male,Credit card
590461,22804,Snacks,6,17-02-2021 11:01,2.95,14911,Hyderabad,13.742,288.582,Female,Cash
590462,85123A,Snacks,6,17-02-2021 11:01,2.95,14911,Hyderabad,11.306,237.426,Female,Ewallet
590463,84978,Beverages,12,17-02-2021 11:01,1.25,14911,Hyderabad,5.955,125.055,Female,Ewallet
590464,22457,Fruits & Veggies,6,17-02-2021 11:01,2.95,14911,Hyderabad,17.105,359.205,Female,Cash
590465,21136,Fruits & Veggies,8,17-02-2021 11:01,1.69,14911,Hyderabad,2.187,45.927,Male,Ewallet
590466,84949,Bakery,6,17-02-2021 11:01,1.65,14911,Hyderabad,5.2425,110.0925,Male,Cash
590467,C2,Snacks,1,17-02-2021 11:01,50,14911,Hyderabad,3.876,81.396,Male,Ewallet
590468,22138,Fruits & Veggies,6,17-02-2021 11:05,4.95,13018,Mumbai,20.372,427.812,Male,Ewallet
590469,22621,Food Grains,12,17-02-2021 11:05,1.45,13018,Mumbai,4.8055,100.9155,Male,Ewallet
590470,22090,Beverages,6,17-02-2021 11:05,2.95,13018,Mumbai,9.076,190.596,Female,Credit card
590471,22666,Fruits & Veggies,6,17-02-2021 11:05,2.95,13018,Mumbai,4.0755,85.5855,Female,Ewallet
590472,22960,Food Grains,6,17-02-2021 11:05,4.25,13018,Mumbai,5.722,120.162,Female,Ewallet
590473,22969,Beverages,12,17-02-2021 11:05,1.45,13018,Mumbai,8.827,185.367,Female,Cash
590474,22147,Fruits & Veggies,12,17-02-2021 11:05,1.45,13018,Mumbai,5.79,121.59,Female,Ewallet
590475,20972,Fruits & Veggies,12,17-02-2021 11:05,1.25,13018,Mumbai,12.6075,264.7575,Female,Cash
590476,22747,Beverages,6,17-02-2021 11:05,2.1,13018,Mumbai,48.605,1020.705,Female,Credit card
590477,22746,Snacks,6,17-02-2021 11:05,2.1,13018,Mumbai,10.168,213.528,Male,Credit card
590478,22745,Oil & Masala,6,17-02-2021 11:05,2.1,13018,Mumbai,0.814,17.094,Male,Cash
590479,22652,"Eggs, Meat & Fish",10,17-02-2021 11:05,1.65,13018,Mumbai,18.2745,383.7645,Male,Cash
590480,20981,"Eggs, Meat & Fish",12,17-02-2021 11:05,0.85,13018,Mumbai,18.6095,390.7995,Male,Cash
590481,22742,Oil & Masala,6,17-02-2021 11:05,2.95,13018,Mumbai,3.1305,65.7405,Female,Credit card
590482,22150,Snacks,6,17-02-2021 11:05,1.95,13018,Mumbai,16.8175,353.1675,Male,Cash
590483,22211,Bakery,12,17-02-2021 11:05,1.65,13018,Mumbai,45.325,951.825,Female,Ewallet
590484,22617,Bakery,6,17-02-2021 11:05,4.95,13018,Mumbai,6.908,145.068,Male,Credit card
590485,22693,Fruits & Veggies,24,17-02-2021 11:05,1.25,13018,Mumbai,4.327,90.867,Male,Ewallet
590486,21670,Oil & Masala,2,17-02-2021 11:19,3.29,,Mumbai,7.038,147.798,Female,Ewallet
590487,21672,"Eggs, Meat & Fish",1,17-02-2021 11:19,2.46,,Mumbai,33.439,702.219,Male,Credit card
590488,21673,Fruits & Veggies,2,17-02-2021 11:19,2.46,,Mumbai,2.372,49.812,Female,Credit card
590489,20675,Food Grains,2,17-02-2021 11:19,2.46,,Mumbai,44.658,937.818,Male,Ewallet
590490,20677,Oil & Masala,3,17-02-2021 11:19,2.46,,Mumbai,16.586,348.306,Male,Ewallet
590491,20717,Food Grains,7,17-02-2021 11:19,2.46,,Mumbai,10.197,214.137,Male,Credit card
590492,20719,Snacks,32,17-02-2021 11:19,2.46,,Mumbai,3.408,71.568,Male,Ewallet
590493,20723,Food Grains,29,17-02-2021 11:19,2.46,,Mumbai,16.344,343.224,Female,Credit card
590494,20724,"Eggs, Meat & Fish",14,17-02-2021 11:19,2.46,,Mumbai,4.36,91.56,Male,Cash
590495,20727,Snacks,8,17-02-2021 11:19,4.96,,Mumbai,35.372,742.812,Female,Credit card
